Program ID,University,degree,Funding Opportunities,link
9711,Hochschule Bielefeld – University of Applied Sciences and Arts (HSBI),BEng Industrial Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9711/
9822,accadis Hochschule Bad Homburg | University of Applied Sciences,Finance MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9822/
7208,accadis Hochschule Bad Homburg | University of Applied Sciences,Global Sports Management MA,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7208/
7210,accadis Hochschule Bad Homburg | University of Applied Sciences,International Management MA,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7210/
3662,Constructor University,BSc in Physics and Data Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3662/
9934,Hof University of Applied Sciences,Engineering Science (BEng),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9934/
8417,University of Hildesheim,Software Engineering (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8417/
4598,RWTH Aachen University,Management & Engineering in Computer-Aided Mechanical Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4598/
6274,Darmstadt University of Applied Sciences,MA Animation and Game,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6274/
4822,Deggendorf Institute of Technology,BSc Health Informatics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4822/
8478,Hochschule der Bayerischen Wirtschaft (HDBW),Digital Factory & Operational Excellence,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8478/
4734,Neu-Ulm University of Applied Sciences,Ar­ti­fi­ci­al In­tel­li­gence and Da­ta Ana­ly­tics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4734/
9016,Coburg University of Applied Sciences and Arts,Autonomous Driving,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9016/
3895,South Westphalia University of Applied Sciences,Business Administration with Informatics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3895/
3993,University of Applied Sciences Ravensburg-Weingarten,Electrical Engineering and Information Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3993/
9228,FH Aachen University of Applied Sciences,Information Systems,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9228/
6968,Technical University of Applied Sciences Augsburg,Interactive Media Systems,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6968/
4632,Fachhochschule Wedel University of Applied Sciences,IT Engineering (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4632/
4411,South Westphalia University of Applied Sciences,MA International Management & Information Systems (IMIS),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4411/
4513,Dortmund University of Applied Sciences and Arts,Master's in Embedded Systems Engineering (ESE),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4513/
9204,Neu-Ulm University of Applied Sciences,Stra­te­gic In­for­ma­ti­on Ma­nage­ment (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9204/
4225,Rhine-Waal University of Applied Sciences,"Usability Engineering, MSc",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4225/
6103,University of Stuttgart,Materials Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6103/
4750,Neubrandenburg University of Applied Sciences,Geomatics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4750/
4639,Max Planck Institute for Human Cognitive and Brain Sciences,IMPRS on Cognitive NeuroImaging (IMPRS CoNI),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4639/
7653,University of Tübingen,IMPRS for the Mechanisms of Mental Function and Dysfunction,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7653/
9620,Fulda University of Applied Sciences,Social Sciences for Intercultural Relations,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9620/
9999,Technical University of Applied Sciences Würzburg-Schweinfurt (THWS),Engineering Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9999/
4873,FH Münster University of Applied Sciences,Master Materials Science and Engineering (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4873/
7026,Julius-Maximilians-Universität Würzburg,International Master of Science in Quantum Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7026/
4429,Otto von Guericke University Magdeburg,MSc in Data & Knowledge Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4429/
3948,Ulm University,MSc Energy Science and Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3948/
5217,Technische Hochschule Köln (University of Applied Sciences),Digital Games (MA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5217/
4247,Technische Hochschule Köln (University of Applied Sciences),Game Development and Research (MA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4247/
8379,Westsächsische Hochschule Zwickau - University of Applied Sciences Zwickau,Management and Information Technology (MIT),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8379/
4857,Kiel University,Master of Science in Dairy Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4857/
5328,Ludwig-Maximilians-Universität München,Plant Sciences (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5328/
7721,Bingen Technical University of Applied Sciences,Master of Science in Environmental Sustainability,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7721/
6317,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Operation and Management of Maritime Systems (OMMS),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6317/
8978,FH Aachen University of Applied Sciences,Bachelor of Science in Biotechnology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8978/
4218,Rhine-Waal University of Applied Sciences,"Biomaterials Science, BSc",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4218/
9998,University of Münster,Knowledge and Communication,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9998/
4456,University of Hohenheim,Food Science and Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4456/
4526,Paderborn University,Master of Science in Materials Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4526/
3697,FH Aachen University of Applied Sciences,Master of Science in Mechatronics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3697/
9640,Fulda University of Applied Sciences,Industrial Engineering Life Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9640/
6243,Hamburg University of Applied Sciences,MSc Process Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6243/
3796,University of Applied Sciences Jena,Master of Science in Scientific Instrumentation,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3796/
6304,Trier University,MSc in Geoinformatics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6304/
6526,University of Freiburg,MSc Neuroscience,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6526/
6195,Darmstadt University of Applied Sciences,Augmented and Virtual Reality Design (BA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6195/
4677,Darmstadt University of Applied Sciences,Expanded Media,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4677/
4688,University of Koblenz,Applied Natural Sciences (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4688/
3616,Constructor University,BSc in Earth Sciences and Sustainable Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3616/
6955,Technical University of Applied Sciences Augsburg,Industrial Security and Safety,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6955/
6140,Technische Hochschule Ingolstadt,User Experience Design,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6140/
3795,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Architectural Lighting Design,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3795/
6315,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Double Bachelor's Degree in Marine Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6315/
6336,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Double Master's Degree in Marine Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6336/
4175,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Architectural Lighting and Design Management Master's (part-time),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4175/
6210,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Master's in International Management,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6210/
4281,"Hochschule Wismar - University of Applied Sciences, Technology, Business and Design",Master's Programme in Architecture,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4281/
4193,University of Mannheim,Master of Science in Economics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4193/
4679,Trier University,MSc Applied Statistics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4679/
9214,University of Bayreuth,Food System Sciences (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9214/
9773,Constructor University,MSc in Data Engineering Technologies,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9773/
4509,Technische Hochschule Köln (University of Applied Sciences),Digital Games (BA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4509/
7852,Technical University of Applied Sciences Würzburg-Schweinfurt (THWS),MSc in Artificial Intelligence,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7852/
9780,Constructor University,"BSc in Management, Decisions and Data Analytics",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9780/
4745,University of Konstanz,Biological Sciences (Master of Science),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4745/
4704,University of Konstanz,Life Science (Master of Science),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4704/
3897,University of Duisburg-Essen,Master of Science in Water Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3897/
3997,FH Aachen University of Applied Sciences,Bachelor of Science in Applied Chemistry,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3997/
5281,Rosenheim Technical University of Applied Sciences,Master of Science in Wood Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5281/
4563,University of Göttingen,Cardiovascular Science (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4563/
6908,Karlsruhe Institute of Technology,Materials Science and Engineering (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6908/
4440,University of Stuttgart,Integrative Technologies & Architectural Design Research (ITECH),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4440/
4404,FAU Erlangen-Nürnberg,MSc Molecular Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4404/
4673,HTW Berlin University of Applied Sciences,MBA & Engineering in Life Science Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4673/
9577,Universität Hamburg,Atmospheric Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9577/
3854,FH Aachen University of Applied Sciences,Master of Science in Aerospace Engineering (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3854/
3823,FH Aachen University of Applied Sciences,Master of Science in International Automotive Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3823/
3810,FH Aachen University of Applied Sciences,Master of Science in Nuclear Applications (MNA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3810/
9995,Albstadt-Sigmaringen University,Industrial Artificial Intelligence,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9995/
4721,University of Bonn,Plant Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4721/
3876,Technische Universität Ilmenau,Media and Communication Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3876/
3754,FH Aachen University of Applied Sciences,Medical Engineering / Medizintechnik (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3754/
4115,Universität Hamburg,Integrated Climate System Sciences (ICSS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4115/
4030,Offenburg University of Applied Sciences,MSc in Process Engineering (MPE),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4030/
9635,Offenburg University of Applied Sciences,Master of Science in Sustainable Business Development,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9635/
4409,Bremen University of Applied Sciences,International Ship Management – Nautical Sciences (ISMN),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4409/
3949,Coburg University of Applied Sciences and Arts,"Analytical Instruments, Measurement and Sensor Technology (AIMS)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3949/
3632,OWL University of Applied Sciences and Arts,Information Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3632/
3633,University of Applied Sciences Ravensburg-Weingarten,Mechatronics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3633/
9717,University of Applied Sciences Ravensburg-Weingarten,Mechatronics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9717/
4062,South Westphalia University of Applied Sciences,MSc Advanced Engineering & Engineering Management,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4062/
6086,Kiel University,Materials Science and Engineering (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6086/
4337,University of Freiburg,Environmental Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4337/
4808,Technical University of Darmstadt,Materials Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4808/
4434,University of Hohenheim,Master of Science in Economics with Data Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4434/
3961,Technische Hochschule Köln (University of Applied Sciences),Automation & IT (MEng),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3961/
9735,Technische Universität Braunschweig,Artificial Intelligence for Molecular Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9735/
7036,Martin Luther University Halle-Wittenberg,Economics: Data Science and Policy,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7036/
3965,Technical University of Munich,Master of Science in Aerospace Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3965/
5388,Technical University of Darmstadt,MSc Mathematics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5388/
3914,University of Freiburg,MSc Microsystems Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3914/
6401,Technical University of Munich,Science and Technology of Materials,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6401/
3605,Martin Luther University Halle-Wittenberg,Master of Science in Polymer Materials Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3605/
3735,University of Freiburg,Forest Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3735/
8423,University of Cologne,Master's in Business Analytics & Econometrics – MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8423/
6109,Justus Liebig University Giessen,Global Change: Ecosystem Science and Policy,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6109/
3762,FAU Erlangen-Nürnberg,MSc Advanced Materials and Processes (MAP),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3762/
4849,FH Aachen University of Applied Sciences,Global Business and Economics (BSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4849/
9990,Weihenstephan-Triesdorf University of Applied Sciences,Applied Informatics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9990/
9962,Weihenstephan-Triesdorf University of Applied Sciences,Digital Farming,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9962/
4222,Rhine-Waal University of Applied Sciences,"Mobility and Logistics, BSc",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4222/
6918,University of Applied Sciences Emden/Leer,Nautical Science and Maritime Transport,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6918/
4641,Julius-Maximilians-Universität Würzburg,Master Biosciences / Master Biowissenschaften,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4641/
9601,University of Stuttgart,Chemical Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9601/
9672,Otto von Guericke University Magdeburg,Engineering Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9672/
7945,Hochschule der Bayerischen Wirtschaft (HDBW),Cyber Security,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7945/
4719,RWTH Aachen University,Master of Science in Laboratory Animal Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4719/
4252,Friedrich Schiller University Jena,Master of Science in Molecular Life Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4252/
4825,Technical University of Munich,Master of Science in Sport and Exercise Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4825/
4129,Humboldt-Universität zu Berlin,Transatlantic Master's Programme in Social Sciences (TAM),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4129/
9818,Technical University of Munich,Master of Science in Rail and Urban Transport,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9818/
4520,Technische Hochschule Köln (University of Applied Sciences),Renewable Energy Management (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4520/
3980,Darmstadt University of Applied Sciences,Electrical Engineering and Information Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3980/
9589,Hochschule Hannover - University of Applied Sciences and Arts,"Information Management, Bachelor of Arts (Bilingual)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9589/
5336,Max Planck Institute of Biochemistry,IMPRS for Molecules of Life (IMPRS-ML),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5336/
4523,Technische Hochschule Köln (University of Applied Sciences),Integrated Water Resources Management (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4523/
9675,Trier University of Applied Sciences,International Material Flow Management (IMAT MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9675/
4436,University of Bamberg,Double MA in Political Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4436/
4071,University of Mannheim,Master in Political Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4071/
5450,University of Cologne,Political Science – MA,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5450/
4749,Technical University of Munich,Science and Technology Studies,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4749/
9047,Technical University of Munich,MSc Materials Science & Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9047/
4590,University of Freiburg,Binational Double Master's in Biomedical Sciences (IMBS),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4590/
3879,University of Greifswald,Earth Sciences – Georesources and the Environment,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3879/
4548,RPTU University of Kaiserslautern-Landau,Environmental Sciences (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4548/
9600,Leibniz University Hannover,Geosciences (Master of Science),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9600/
6390,Bielefeld University,Interdisciplinary Studies of Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6390/
4275,Kiel University,MSc in Economics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4275/
4282,Kiel University,Master of Science in Marine Geosciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4282/
9156,University of Bayreuth,Polymer Science MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9156/
8406,Charité - Universitätsmedizin Berlin,Postgraduate Master of Science in Epidemiology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8406/
3661,Constructor University,"BSc in Mathematics, Modelling and Data Analytics",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3661/
6100,Humboldt-Universität zu Berlin,Master of Science in Business Administration,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6100/
6323,Humboldt-Universität zu Berlin,Master of Science in Economics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6323/
9813,Johannes Gutenberg University Mainz,Master of Science in Epidemiology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9813/
6983,University of Münster,Master of Science in Geophysics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6983/
4289,Kiel University,AgriGenomics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4289/
4076,Universität Hamburg,Master of Science in Economics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4076/
4487,Ludwig-Maximilians-Universität München,Master of Science in Geobiology and Palaeobiology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4487/
4519,University of Tübingen,Molecular Medicine (Master of Science),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4519/
4460,University of Hohenheim,Earth and Climate System Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4460/
4189,Technische Hochschule Köln (University of Applied Sciences),Natural Resources Management and Development (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4189/
5364,Julius-Maximilians-Universität Würzburg,FOKUS Life Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5364/
4200,Technical University of Munich,Master of Science in Cartography,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4200/
4251,Friedrich Schiller University Jena,Master of Science in Economics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4251/
8347,Universität Hamburg,MSc Geophysics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8347/
7873,Ludwig-Maximilians-Universität München,MSc Meteorology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7873/
3964,Technical University of Munich,Mathematics in Science and Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3964/
4507,Kiel University,Medical Life Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4507/
4237,Ruhr-Universität Bochum,Molecular Sciences – Spectroscopy and Simulation,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4237/
4853,Karlsruhe Institute of Technology,Water Science and Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4853/
4291,Leibniz Institute of Ecological Urban and Regional Development (IOER),Dresden Leibniz Graduate School in Spatial Sustainability Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4291/
8928,Europa-Universität Flensburg,BA Social Sciences: Social and Political Change,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8928/
7775,Technical University of Darmstadt,MSc Aerospace Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7775/
3880,Friedrich Schiller University Jena,Master of Science in Photonics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3880/
4287,Kiel University,MSc in Quantitative Finance,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4287/
6382,Hannover Medical School,PhD Programme Auditory Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6382/
8351,University of Göttingen,Ecosystem Sciences (BSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8351/
4599,RWTH Aachen University,Automotive Engineering (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4599/
3901,University of Tübingen,Neural & Behavioural Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3901/
7682,University of Cologne,"Bachelor's in Management, Economics and Social Sciences (BSc)",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7682/
4592,University of Freiburg,MSc Sustainable Materials – Polymer Sciences Binational,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4592/
5299,Freie Universität Berlin,MSc Pharmaceutical Sciences / Pharmazeutische Forschung,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5299/
9904,Aalen University,Mechatronics Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9904/
4636,Rosenheim Technical University of Applied Sciences,Engineering Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4636/
9894,University of Technology Nuremberg,AI & Robotics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9894/
7657,FAU Erlangen-Nürnberg,"Artificial Intelligence (AI), MSc",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7657/
9594,FAU Erlangen-Nürnberg,Artificial Intelligence BSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9594/
4122,Chemnitz University of Technology,Automotive Software Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4122/
9841,Deggendorf Institute of Technology,"Automotive Software Engineering, MEng",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9841/
9709,University of Hildesheim,Cognitive System (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9709/
9779,Ludwig-Maximilians-Universität München,Continuous Verification of CYber-Physical Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9779/
9679,SRH University,CyberMACS (Erasmus Mundus) | Applied Cybersecurity (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9679/
7711,Saarland University,Cybersecurity (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7711/
5561,University of Hildesheim,Data Analytics (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5561/
4713,Technical University of Munich,Data Engineering and Analytics (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4713/
6924,University of Koblenz,E-Government (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6924/
9863,University of Regensburg,Human-Centred Artificial Intelligence,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9863/
4517,Technical University of Munich,Informatics: Games Engineering (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4517/
9646,Bielefeld University,Intelligent Interactive Systems,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9646/
9072,Universität zu Lübeck,IT Security (MA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9072/
3728,RWTH Aachen University,Media Informatics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3728/
